timestamp,symbol,price
2025-10-01 09:31:15,AAPL,171.42
2025-10-01 09:31:15,MSFT,330.68
2025-10-01 09:31:15,SPY,428.94
2025-10-01 09:31:16,AAPL,170.92
2025-10-01 09:31:16,MSFT,330.52
2025-10-01 09:31:16,SPY,429.36
2025-10-01 09:31:17,AAPL,171.11
2025-10-01 09:31:17,MSFT,330.24
2025-10-01 09:31:17,SPY,429.63
2025-10-01 09:31:18,AAPL,170.8
2025-10-01 09:31:18,MSFT,330.46
2025-10-01 09:31:18,SPY,429.27
2025-10-01 09:31:19,AAPL,170.31
2025-10-01 09:31:19,MSFT,330.51
2025-10-01 09:31:19,SPY,429.11
2025-10-01 09:31:20,AAPL,169.87
2025-10-01 09:31:20,MSFT,330.67
2025-10-01 09:31:20,SPY,429.41
2025-10-01 09:31:21,AAPL,169.66
2025-10-01 09:31:21,MSFT,331.09
2025-10-01 09:31:21,SPY,429.23
2025-10-01 09:31:22,AAPL,169.52
2025-10-01 09:31:22,MSFT,331.52
2025-10-01 09:31:22,SPY,429.2
2025-10-01 09:31:23,AAPL,169.7
2025-10-01 09:31:23,MSFT,331.83
2025-10-01 09:31:23,SPY,428.91
2025-10-01 09:31:24,AAPL,169.81
2025-10-01 09:31:24,MSFT,332.01
2025-10-01 09:31:24,SPY,428.72
2025-10-01 09:31:25,AAPL,169.34
2025-10-01 09:31:25,MSFT,331.75
2025-10-01 09:31:25,SPY,428.35
2025-10-01 09:31:26,AAPL,169.68
2025-10-01 09:31:26,MSFT,332.22
2025-10-01 09:31:26,SPY,428.37
2025-10-01 09:31:27,AAPL,169.85
2025-10-01 09:31:27,MSFT,332.13
2025-10-01 09:31:27,SPY,428.03
2025-10-01 09:31:28,AAPL,169.78
2025-10-01 09:31:28,MSFT,332.12
2025-10-01 09:31:28,SPY,427.66
2025-10-01 09:31:29,AAPL,170.16
2025-10-01 09:31:29,MSFT,332.29
2025-10-01 09:31:29,SPY,428.05
2025-10-01 09:31:30,AAPL,170.46
2025-10-01 09:31:30,MSFT,331.81
2025-10-01 09:31:30,SPY,428.14
2025-10-01 09:31:31,AAPL,170.79
2025-10-01 09:31:31,MSFT,331.68
2025-10-01 09:31:31,SPY,428.1
2025-10-01 09:31:32,AAPL,171.29
2025-10-01 09:31:32,MSFT,331.93
2025-10-01 09:31:32,SPY,427.83
2025-10-01 09:31:33,AAPL,171.25
2025-10-01 09:31:33,MSFT,332.15
2025-10-01 09:31:33,SPY,427.49
2025-10-01 09:31:34,AAPL,171.35
2025-10-01 09:31:34,MSFT,332.58
2025-10-01 09:31:34,SPY,427.72
2025-10-01 09:31:35,AAPL,171.28
2025-10-01 09:31:35,MSFT,332.15
2025-10-01 09:31:35,SPY,427.67
2025-10-01 09:31:36,AAPL,170.84
2025-10-01 09:31:36,MSFT,331.87
2025-10-01 09:31:36,SPY,427.82
2025-10-01 09:31:37,AAPL,170.56
2025-10-01 09:31:37,MSFT,332.32
2025-10-01 09:31:37,SPY,427.83
2025-10-01 09:31:38,AAPL,170.46
2025-10-01 09:31:38,MSFT,332.44
2025-10-01 09:31:38,SPY,427.79
2025-10-01 09:31:39,AAPL,170.27
2025-10-01 09:31:39,MSFT,332.81
2025-10-01 09:31:39,SPY,427.65
2025-10-01 09:31:40,AAPL,170.34
2025-10-01 09:31:40,MSFT,332.49
2025-10-01 09:31:40,SPY,427.51
2025-10-01 09:31:41,AAPL,170.67
2025-10-01 09:31:41,MSFT,332.11
2025-10-01 09:31:41,SPY,427.94
2025-10-01 09:31:42,AAPL,170.7
2025-10-01 09:31:42,MSFT,332.12
2025-10-01 09:31:42,SPY,428.35
2025-10-01 09:31:43,AAPL,170.55
2025-10-01 09:31:43,MSFT,331.65
2025-10-01 09:31:43,SPY,428.04
2025-10-01 09:31:44,AAPL,170.39
2025-10-01 09:31:44,MSFT,331.31
2025-10-01 09:31:44,SPY,427.78
2025-10-01 09:31:45,AAPL,170.15
2025-10-01 09:31:45,MSFT,331.36
2025-10-01 09:31:45,SPY,427.44
2025-10-01 09:31:46,AAPL,170.1
2025-10-01 09:31:46,MSFT,331.25
2025-10-01 09:31:46,SPY,427.28
2025-10-01 09:31:47,AAPL,169.95
2025-10-01 09:31:47,MSFT,330.83
2025-10-01 09:31:47,SPY,427.42
2025-10-01 09:31:48,AAPL,170.15
2025-10-01 09:31:48,MSFT,330.85
2025-10-01 09:31:48,SPY,427.63
2025-10-01 09:31:49,AAPL,170.62
2025-10-01 09:31:49,MSFT,330.5
2025-10-01 09:31:49,SPY,427.63
2025-10-01 09:31:50,AAPL,170.71
2025-10-01 09:31:50,MSFT,330.55
2025-10-01 09:31:50,SPY,428.06
2025-10-01 09:31:51,AAPL,170.34
2025-10-01 09:31:51,MSFT,330.19
2025-10-01 09:31:51,SPY,428.35
2025-10-01 09:31:52,AAPL,170.75
2025-10-01 09:31:52,MSFT,330.09
2025-10-01 09:31:52,SPY,428.38
2025-10-01 09:31:53,AAPL,170.63
2025-10-01 09:31:53,MSFT,330.57
2025-10-01 09:31:53,SPY,428.16
2025-10-01 09:31:54,AAPL,171.1
2025-10-01 09:31:54,MSFT,330.53
2025-10-01 09:31:54,SPY,428.32
2025-10-01 09:31:55,AAPL,170.76
2025-10-01 09:31:55,MSFT,330.82
2025-10-01 09:31:55,SPY,427.97
2025-10-01 09:31:56,AAPL,170.59
2025-10-01 09:31:56,MSFT,330.86
2025-10-01 09:31:56,SPY,428.24
2025-10-01 09:31:57,AAPL,171.04
2025-10-01 09:31:57,MSFT,330.58
2025-10-01 09:31:57,SPY,427.94
2025-10-01 09:31:58,AAPL,171.08
2025-10-01 09:31:58,MSFT,330.37
2025-10-01 09:31:58,SPY,428.38
2025-10-01 09:31:59,AAPL,171.43
2025-10-01 09:31:59,MSFT,330.64
2025-10-01 09:31:59,SPY,428.66
2025-10-01 09:32:00,AAPL,171.67
2025-10-01 09:32:00,MSFT,330.33
2025-10-01 09:32:00,SPY,429.1
2025-10-01 09:32:01,AAPL,171.64
2025-10-01 09:32:01,MSFT,330.29
2025-10-01 09:32:01,SPY,428.8
2025-10-01 09:32:02,AAPL,171.62
2025-10-01 09:32:02,MSFT,330.52
2025-10-01 09:32:02,SPY,429.29
2025-10-01 09:32:03,AAPL,171.94
2025-10-01 09:32:03,MSFT,330.52
2025-10-01 09:32:03,SPY,429.15
2025-10-01 09:32:04,AAPL,171.86
2025-10-01 09:32:04,MSFT,330.68
2025-10-01 09:32:04,SPY,428.66
2025-10-01 09:32:05,AAPL,171.81
2025-10-01 09:32:05,MSFT,331.16
2025-10-01 09:32:05,SPY,428.54
2025-10-01 09:32:06,AAPL,171.78
2025-10-01 09:32:06,MSFT,330.92
2025-10-01 09:32:06,SPY,428.91
2025-10-01 09:32:07,AAPL,171.98
2025-10-01 09:32:07,MSFT,331.01
2025-10-01 09:32:07,SPY,428.8
2025-10-01 09:32:08,AAPL,171.93
2025-10-01 09:32:08,MSFT,331.5
2025-10-01 09:32:08,SPY,428.85
2025-10-01 09:32:09,AAPL,171.56
2025-10-01 09:32:09,MSFT,331.99
2025-10-01 09:32:09,SPY,428.59
2025-10-01 09:32:10,AAPL,171.58
2025-10-01 09:32:10,MSFT,332.26
2025-10-01 09:32:10,SPY,428.1
2025-10-01 09:32:11,AAPL,171.43
2025-10-01 09:32:11,MSFT,331.92
2025-10-01 09:32:11,SPY,428.07
2025-10-01 09:32:12,AAPL,171.17
2025-10-01 09:32:12,MSFT,332.3
2025-10-01 09:32:12,SPY,428.31
2025-10-01 09:32:13,AAPL,170.73
2025-10-01 09:32:13,MSFT,332.6
2025-10-01 09:32:13,SPY,428.59
2025-10-01 09:32:14,AAPL,171.13
2025-10-01 09:32:14,MSFT,333.05
2025-10-01 09:32:14,SPY,428.32
2025-10-01 09:32:15,AAPL,170.99
2025-10-01 09:32:15,MSFT,332.86
2025-10-01 09:32:15,SPY,428.15
2025-10-01 09:32:16,AAPL,171.16
2025-10-01 09:32:16,MSFT,332.54
2025-10-01 09:32:16,SPY,427.68
2025-10-01 09:32:17,AAPL,171.48
2025-10-01 09:32:17,MSFT,332.51
2025-10-01 09:32:17,SPY,427.84
2025-10-01 09:32:18,AAPL,171.58
2025-10-01 09:32:18,MSFT,332.44
2025-10-01 09:32:18,SPY,427.59
2025-10-01 09:32:19,AAPL,171.27
2025-10-01 09:32:19,MSFT,332.5
2025-10-01 09:32:19,SPY,427.9
2025-10-01 09:32:20,AAPL,171.62
2025-10-01 09:32:20,MSFT,332.73
2025-10-01 09:32:20,SPY,428.1
2025-10-01 09:32:21,AAPL,171.64
2025-10-01 09:32:21,MSFT,332.48
2025-10-01 09:32:21,SPY,427.94
2025-10-01 09:32:22,AAPL,171.94
2025-10-01 09:32:22,MSFT,332.78
2025-10-01 09:32:22,SPY,427.82
2025-10-01 09:32:23,AAPL,172.22
2025-10-01 09:32:23,MSFT,332.86
2025-10-01 09:32:23,SPY,428.09
2025-10-01 09:32:24,AAPL,172.63
2025-10-01 09:32:24,MSFT,332.63
2025-10-01 09:32:24,SPY,428.05
2025-10-01 09:32:25,AAPL,172.93
2025-10-01 09:32:25,MSFT,332.49
2025-10-01 09:32:25,SPY,428.33
2025-10-01 09:32:26,AAPL,172.94
2025-10-01 09:32:26,MSFT,332.56
2025-10-01 09:32:26,SPY,427.92
2025-10-01 09:32:27,AAPL,173.28
2025-10-01 09:32:27,MSFT,332.34
2025-10-01 09:32:27,SPY,427.96
2025-10-01 09:32:28,AAPL,173.29
2025-10-01 09:32:28,MSFT,332.1
2025-10-01 09:32:28,SPY,427.73
2025-10-01 09:32:29,AAPL,173.37
2025-10-01 09:32:29,MSFT,331.76
2025-10-01 09:32:29,SPY,427.58
2025-10-01 09:32:30,AAPL,173.14
2025-10-01 09:32:30,MSFT,331.62
2025-10-01 09:32:30,SPY,427.19
2025-10-01 09:32:31,AAPL,173.06
2025-10-01 09:32:31,MSFT,331.83
2025-10-01 09:32:31,SPY,426.82
2025-10-01 09:32:32,AAPL,173.11
2025-10-01 09:32:32,MSFT,332.09
2025-10-01 09:32:32,SPY,427.2
2025-10-01 09:32:33,AAPL,173.25
2025-10-01 09:32:33,MSFT,332.23
2025-10-01 09:32:33,SPY,427.04
2025-10-01 09:32:34,AAPL,173.29
2025-10-01 09:32:34,MSFT,332.42
2025-10-01 09:32:34,SPY,427.42
2025-10-01 09:32:35,AAPL,173.66
2025-10-01 09:32:35,MSFT,332.76
2025-10-01 09:32:35,SPY,427.7
2025-10-01 09:32:36,AAPL,173.49
2025-10-01 09:32:36,MSFT,332.98
2025-10-01 09:32:36,SPY,427.92
2025-10-01 09:32:37,AAPL,173.21
2025-10-01 09:32:37,MSFT,333.45
2025-10-01 09:32:37,SPY,427.48
2025-10-01 09:32:38,AAPL,172.97
2025-10-01 09:32:38,MSFT,333.56
2025-10-01 09:32:38,SPY,427.24
2025-10-01 09:32:39,AAPL,172.76
2025-10-01 09:32:39,MSFT,333.93
2025-10-01 09:32:39,SPY,427.67
2025-10-01 09:32:40,AAPL,172.39
2025-10-01 09:32:40,MSFT,333.95
2025-10-01 09:32:40,SPY,427.25
2025-10-01 09:32:41,AAPL,172.1
2025-10-01 09:32:41,MSFT,333.73
2025-10-01 09:32:41,SPY,427.43
2025-10-01 09:32:42,AAPL,171.72
2025-10-01 09:32:42,MSFT,333.57
2025-10-01 09:32:42,SPY,427.75
2025-10-01 09:32:43,AAPL,171.48
2025-10-01 09:32:43,MSFT,333.98
2025-10-01 09:32:43,SPY,427.62
2025-10-01 09:32:44,AAPL,171.01
2025-10-01 09:32:44,MSFT,334.35
2025-10-01 09:32:44,SPY,427.86
2025-10-01 09:32:45,AAPL,170.84
2025-10-01 09:32:45,MSFT,334.75
2025-10-01 09:32:45,SPY,428.31
2025-10-01 09:32:46,AAPL,170.97
2025-10-01 09:32:46,MSFT,335.02
2025-10-01 09:32:46,SPY,428.07
2025-10-01 09:32:47,AAPL,171.1
2025-10-01 09:32:47,MSFT,335.29
2025-10-01 09:32:47,SPY,427.7
2025-10-01 09:32:48,AAPL,170.78
2025-10-01 09:32:48,MSFT,335.68
2025-10-01 09:32:48,SPY,427.22
2025-10-01 09:32:49,AAPL,170.44
2025-10-01 09:32:49,MSFT,335.88
2025-10-01 09:32:49,SPY,427.09
2025-10-01 09:32:50,AAPL,170.87
2025-10-01 09:32:50,MSFT,335.38
2025-10-01 09:32:50,SPY,426.86
2025-10-01 09:32:51,AAPL,171.25
2025-10-01 09:32:51,MSFT,335.82
2025-10-01 09:32:51,SPY,426.59
2025-10-01 09:32:52,AAPL,171.44
2025-10-01 09:32:52,MSFT,336.09
2025-10-01 09:32:52,SPY,426.64
2025-10-01 09:32:53,AAPL,171.21
2025-10-01 09:32:53,MSFT,335.62
2025-10-01 09:32:53,SPY,426.46
2025-10-01 09:32:54,AAPL,170.98
2025-10-01 09:32:54,MSFT,336.08
2025-10-01 09:32:54,SPY,426.41
2025-10-01 09:32:55,AAPL,171.14
2025-10-01 09:32:55,MSFT,336.04
2025-10-01 09:32:55,SPY,425.95
2025-10-01 09:32:56,AAPL,171.41
2025-10-01 09:32:56,MSFT,336.23
2025-10-01 09:32:56,SPY,425.58
2025-10-01 09:32:57,AAPL,171.0
2025-10-01 09:32:57,MSFT,336.3
2025-10-01 09:32:57,SPY,425.4
2025-10-01 09:32:58,AAPL,171.2
2025-10-01 09:32:58,MSFT,336.61
2025-10-01 09:32:58,SPY,425.05
2025-10-01 09:32:59,AAPL,170.94
2025-10-01 09:32:59,MSFT,336.71
2025-10-01 09:32:59,SPY,424.75
2025-10-01 09:33:00,AAPL,171.09
2025-10-01 09:33:00,MSFT,337.0
2025-10-01 09:33:00,SPY,424.39
2025-10-01 09:33:01,AAPL,170.89
2025-10-01 09:33:01,MSFT,336.54
2025-10-01 09:33:01,SPY,424.5
2025-10-01 09:33:02,AAPL,171.37
2025-10-01 09:33:02,MSFT,336.24
2025-10-01 09:33:02,SPY,424.01
2025-10-01 09:33:03,AAPL,171.42
2025-10-01 09:33:03,MSFT,336.51
2025-10-01 09:33:03,SPY,423.72
2025-10-01 09:33:04,AAPL,170.99
2025-10-01 09:33:04,MSFT,336.03
2025-10-01 09:33:04,SPY,423.35
2025-10-01 09:33:05,AAPL,170.89
2025-10-01 09:33:05,MSFT,336.36
2025-10-01 09:33:05,SPY,423.57
2025-10-01 09:33:06,AAPL,171.19
2025-10-01 09:33:06,MSFT,336.4
2025-10-01 09:33:06,SPY,423.17
2025-10-01 09:33:07,AAPL,170.72
2025-10-01 09:33:07,MSFT,336.73
2025-10-01 09:33:07,SPY,422.76
2025-10-01 09:33:08,AAPL,170.61
2025-10-01 09:33:08,MSFT,337.09
2025-10-01 09:33:08,SPY,422.38
2025-10-01 09:33:09,AAPL,170.87
2025-10-01 09:33:09,MSFT,337.03
2025-10-01 09:33:09,SPY,422.52
2025-10-01 09:33:10,AAPL,170.4
2025-10-01 09:33:10,MSFT,336.98
2025-10-01 09:33:10,SPY,422.9
2025-10-01 09:33:11,AAPL,170.63
2025-10-01 09:33:11,MSFT,336.76
2025-10-01 09:33:11,SPY,422.89
2025-10-01 09:33:12,AAPL,170.76
2025-10-01 09:33:12,MSFT,336.87
2025-10-01 09:33:12,SPY,422.67
2025-10-01 09:33:13,AAPL,170.94
2025-10-01 09:33:13,MSFT,336.41
2025-10-01 09:33:13,SPY,422.55
2025-10-01 09:33:14,AAPL,170.63
2025-10-01 09:33:14,MSFT,336.33
2025-10-01 09:33:14,SPY,422.51
2025-10-01 09:33:15,AAPL,170.73
2025-10-01 09:33:15,MSFT,336.15
2025-10-01 09:33:15,SPY,422.21
2025-10-01 09:33:16,AAPL,170.44
2025-10-01 09:33:16,MSFT,335.84
2025-10-01 09:33:16,SPY,422.57
2025-10-01 09:33:17,AAPL,170.73
2025-10-01 09:33:17,MSFT,335.88
2025-10-01 09:33:17,SPY,422.85
2025-10-01 09:33:18,AAPL,171.2
2025-10-01 09:33:18,MSFT,336.1
2025-10-01 09:33:18,SPY,422.56
2025-10-01 09:33:19,AAPL,170.94
2025-10-01 09:33:19,MSFT,336.27
2025-10-01 09:33:19,SPY,422.4
2025-10-01 09:33:20,AAPL,171.12
2025-10-01 09:33:20,MSFT,336.24
2025-10-01 09:33:20,SPY,422.03
2025-10-01 09:33:21,AAPL,170.77
2025-10-01 09:33:21,MSFT,336.6
2025-10-01 09:33:21,SPY,422.43
2025-10-01 09:33:22,AAPL,170.92
2025-10-01 09:33:22,MSFT,336.99
2025-10-01 09:33:22,SPY,422.85
2025-10-01 09:33:23,AAPL,170.77
2025-10-01 09:33:23,MSFT,337.36
2025-10-01 09:33:23,SPY,422.75
2025-10-01 09:33:24,AAPL,170.98
2025-10-01 09:33:24,MSFT,337.1
2025-10-01 09:33:24,SPY,423.16
2025-10-01 09:33:25,AAPL,171.46
2025-10-01 09:33:25,MSFT,336.77
2025-10-01 09:33:25,SPY,423.2
2025-10-01 09:33:26,AAPL,171.3
2025-10-01 09:33:26,MSFT,336.78
2025-10-01 09:33:26,SPY,423.05
2025-10-01 09:33:27,AAPL,171.69
2025-10-01 09:33:27,MSFT,336.53
2025-10-01 09:33:27,SPY,423.44
2025-10-01 09:33:28,AAPL,171.57
2025-10-01 09:33:28,MSFT,336.18
2025-10-01 09:33:28,SPY,423.67
2025-10-01 09:33:29,AAPL,172.03
2025-10-01 09:33:29,MSFT,336.37
2025-10-01 09:33:29,SPY,423.89
2025-10-01 09:33:30,AAPL,172.34
2025-10-01 09:33:30,MSFT,336.03
2025-10-01 09:33:30,SPY,423.61
2025-10-01 09:33:31,AAPL,172.32
2025-10-01 09:33:31,MSFT,336.01
2025-10-01 09:33:31,SPY,423.59
2025-10-01 09:33:32,AAPL,172.66
2025-10-01 09:33:32,MSFT,335.72
2025-10-01 09:33:32,SPY,423.66
2025-10-01 09:33:33,AAPL,172.68
2025-10-01 09:33:33,MSFT,336.14
2025-10-01 09:33:33,SPY,424.02
2025-10-01 09:33:34,AAPL,172.33
2025-10-01 09:33:34,MSFT,335.71
2025-10-01 09:33:34,SPY,424.46
